ngram,count,label,n
unwanted part,1,REJECT,2
part sign,1,REJECT,2
sign disorder's,1,REJECT,2
disorder's severity,1,REJECT,2
severity need,1,REJECT,2
remember bid,1,REJECT,2
violent evil,1,REJECT,2
evil malicious,1,REJECT,2
malicious pain,1,REJECT,2
pain desperate,1,REJECT,2
desperate relief,1,REJECT,2
correct approach,1,REJECT,2
approach treating,1,REJECT,2
treating bid,1,REJECT,2
bid provide,1,REJECT,2
surgery depending,1,REJECT,2
needs important,1,REJECT,2
public bid,1,REJECT,2
bid dispel,1,REJECT,2
misconceptions disorder,1,REJECT,2
characterized strong,1,REJECT,2
desire one's,1,REJECT,2
one's intact,1,REJECT,2
intact parts,1,REJECT,2
parts amputated,1,REJECT,2
amputated otherwise,1,REJECT,2
otherwise removed,1,REJECT,2
removed bid,1,REJECT,2
bid experience,1,REJECT,2
experience distress,1,REJECT,2
anxiety parts,1,REJECT,2
parts align,1,REJECT,2
self seek,1,REJECT,2
out amputation,1,REJECT,2
amputation forms,1,REJECT,2
forms injury,1,REJECT,2
injury align,1,REJECT,2
align mind,1,REJECT,2
mind bid,1,REJECT,2
bid indeed,1,REJECT,2
indeed injure,1,REJECT,2
injure themselves,1,REJECT,2
note universal,1,REJECT,2
fact bid,1,REJECT,2
generally well,1,REJECT,2
well adjusted,1,REJECT,2
adjusted members,1,REJECT,2
society prevalence,1,REJECT,2
prevalence violence,1,REJECT,2
violence among,1,REJECT,2
among bid,1,REJECT,2
bid well,1,REJECT,2
well established,1,REJECT,2
evidence bid,1,REJECT,2
suggests bid,1,REJECT,2
likely avoid,1,REJECT,2
avoid violence,1,REJECT,2
due aversion,1,REJECT,2
aversion physical,1,REJECT,2
contact desire,1,REJECT,2
desire maintain,1,REJECT,2
certain level,1,REJECT,2
level control,1,REJECT,2
control variety,1,REJECT,2
variety explanations,1,REJECT,2
explanations bid,1,REJECT,2
leads sense,1,REJECT,2
sense powerlessness,1,REJECT,2
powerlessness frustration,1,REJECT,2
frustration turn,1,REJECT,2
lead aggression,1,REJECT,2
violence another,1,REJECT,2
possibility bid,1,REJECT,2
engage violence,1,REJECT,2
violence way,1,REJECT,2
way gain,1,REJECT,2
control align,1,REJECT,2
self however,1,REJECT,2
factors summary,1,REJECT,2
summary inaccurate,1,REJECT,2
inaccurate generalize,1,REJECT,2
generalize violent,1,REJECT,2
behavior universal,1,REJECT,2
condition evidence,1,REJECT,2
bid inherently,1,REJECT,2
powerful vacuum,1,REJECT,2
vacuum cleaner,1,REJECT,2
cleaner hose,1,REJECT,2
hose cm,1,REJECT,2
diameter nozzle,1,REJECT,2
nozzle hose,1,REJECT,2
hose weight,1,REJECT,2
weight heaviest,1,REJECT,2
heaviest brick,1,REJECT,2
brick lift,1,REJECT,2
lift draw,1,REJECT,2
structure ce,1,REJECT,2
ce clo2,1,REJECT,2
clo2 given,1,REJECT,2
given end,1,REJECT,2
end view,1,REJECT,2
view wide,1,REJECT,2
wide rectangular,1,REJECT,2
rectangular step,1,REJECT,2
step draw,1,REJECT,2
draw ear,1,REJECT,2
ear explain,1,REJECT,2
explain where,1,REJECT,2
where observer's,1,REJECT,2
observer's ears,1,REJECT,2
ears placed,1,REJECT,2
disorder main,1,REJECT,2
relates way,1,REJECT,2
way world,1,REJECT,2
world perceives,1,REJECT,2
perceives versus,1,REJECT,2
versus way,1,REJECT,2
themselves opportunity,1,REJECT,2
opportunity show,1,REJECT,2
world experience,1,REJECT,2
experience aligns,1,REJECT,2
aligns gender,1,REJECT,2
gender male,1,REJECT,2
female identity,1,REJECT,2
identity like,1,REJECT,2
like woman's,1,REJECT,2
woman's soul,1,REJECT,2
soul man's,1,REJECT,2
man's woman,1,REJECT,2
man female,1,REJECT,2
female sees,1,REJECT,2
sees herself,1,REJECT,2
herself male,1,REJECT,2
male woman,1,REJECT,2
man always,1,REJECT,2
always matter,1,REJECT,2
matter changing,1,REJECT,2
changing someone's,1,REJECT,2
someone's appearance,1,REJECT,2
appearance fit,1,REJECT,2
fit gender,1,REJECT,2
gender gender,1,REJECT,2
identity always,1,REJECT,2
always struggle,1,REJECT,2
struggle sometimes,1,REJECT,2
sometimes world,1,REJECT,2
sees individual,1,REJECT,2
individual sees,1,REJECT,2
sees mirror,1,REJECT,2
mirror female,1,REJECT,2
female wants,1,REJECT,2
wants amputate,1,REJECT,2
hand world,1,REJECT,2
always seeing,1,REJECT,2
seeing woman,1,REJECT,2
like woman,1,REJECT,2
hand removed,1,REJECT,2
removed world,1,REJECT,2
world still,1,REJECT,2
still see,1,REJECT,2
see woman,1,REJECT,2
woman surgery,1,REJECT,2
surgery soul,1,REJECT,2
soul woman,1,REJECT,2
sees man,1,REJECT,2
man hand,1,REJECT,2
hand look,1,REJECT,2
look normal,1,REJECT,2
normal world,1,REJECT,2
world expect,1,REJECT,2
expect woman,1,REJECT,2
hand conditioned,1,REJECT,2
conditioned expect,1,REJECT,2
expect two,1,REJECT,2
two arms,1,REJECT,2
arms two,1,REJECT,2
two legs,1,REJECT,2
legs two,1,REJECT,2
two eyeballs,1,REJECT,2
eyeballs mouth,1,REJECT,2
mouth two,1,REJECT,2
two ears,1,REJECT,2
ears accustomed,1,REJECT,2
accustomed seeing,1,REJECT,2
seeing parts,1,REJECT,2
parts someone,1,REJECT,2
someone sees,1,REJECT,2
sees things,1,REJECT,2
things wrong,1,REJECT,2
wrong configuration,1,REJECT,2
configuration shocking,1,REJECT,2
shocking gives,1,REJECT,2
sense discomfort,1,REJECT,2
discomfort disgust,1,REJECT,2
disgust see,1,REJECT,2
see normal,1,REJECT,2
normal whereas,1,REJECT,2
whereas finds,1,REJECT,2
finds normal,1,REJECT,2
describe syndrome,1,REJECT,2
syndrome according,1,REJECT,2
article mental,1,REJECT,2
illness extremely,1,REJECT,2
rare diagnosed,1,REJECT,2
diagnosed experience,1,REJECT,2
urge amputate,1,REJECT,2
amputate part,1,REJECT,2
part become,1,REJECT,2
agitated vicinity,1,REJECT,2
vicinity something,1,REJECT,2
similar yearning,1,REJECT,2
yearning themselves,1,REJECT,2
example walks,1,REJECT,2
walks crutch,1,REJECT,2
crutch walks,1,REJECT,2
walks past,1,REJECT,2
past suffers,1,REJECT,2
suffers experience,1,REJECT,2
feeling wanting,1,REJECT,2
amputate one,1,REJECT,2
one limbs,1,REJECT,2
limbs term,1,REJECT,2
first coined,1,REJECT,2
coined group,1,REJECT,2
group scientists,1,REJECT,2
scientists attempt,1,REJECT,2
attempt describe,1,REJECT,2
feels extremely,1,REJECT,2
extremely negative,1,REJECT,2
negative therefore,1,REJECT,2
therefore go,1,REJECT,2
rid parts,1,REJECT,2
parts make,1,REJECT,2
like originally,1,REJECT,2
originally called,1,REJECT,2
called limb,1,REJECT,2
limb dissociative,1,REJECT,2
dsm classified,1,REJECT,2
classified variant,1,REJECT,2
variant dismorphic,1,REJECT,2
dismorphic disorder,1,REJECT,2
disorder suffer,1,REJECT,2
suffer dysphasia,1,REJECT,2
dysphasia psychological,1,REJECT,2
way bodies,1,REJECT,2
bodies want,1,REJECT,2
want amputate,1,REJECT,2
amputate arm,1,REJECT,2
leg etc,1,REJECT,2
etc brain,1,REJECT,2
brain feel,1,REJECT,2
part syndrome,1,REJECT,2
syndrome diagnosed,1,REJECT,2
diagnosed worldwide,1,REJECT,2
worldwide although,1,REJECT,2
although common,1,REJECT,2
common tried,1,REJECT,2
tried use,1,REJECT,2
artificial limbs,1,REJECT,2
limbs crutches,1,REJECT,2
crutches wearing,1,REJECT,2
wearing cast,1,REJECT,2
cast using,1,REJECT,2
using wheelchair,1,REJECT,2
wheelchair seems,1,REJECT,2
seems hereditary,1,REJECT,2
hereditary component,1,REJECT,2
disorder tried,1,REJECT,2
amputate bodies,1,REJECT,2
bodies serious,1,REJECT,2
serious effects,1,REJECT,2
effects article,1,REJECT,2
article case,1,REJECT,2
world stated,1,REJECT,2
stated develop,1,REJECT,2
experiences life,1,REJECT,2
injury early,1,REJECT,2
childhood addition,1,REJECT,2
addition limb,1,REJECT,2
limb sometimes,1,REJECT,2
sometimes psychiatric,1,REJECT,2
anxiety difficulties,1,REJECT,2
communicating h2,1,REJECT,2
h2 reference,1,REJECT,2
reference h2,1,REJECT,2
h2 abushawish,1,REJECT,2
abushawish maras,1,REJECT,2
maras em,1,REJECT,2
report case,1,REJECT,2
world em,1,REJECT,2
em online,1,REJECT,2
online version,1,REJECT,2
version clinical,1,REJECT,2
clinical psychology,1,REJECT,2
psychology psychotherapy,1,REJECT,2
psychotherapy anonymous,1,REJECT,2
anonymous em,1,REJECT,2
experiences constant,1,REJECT,2
constant related,1,REJECT,2
related missing,1,REJECT,2
missing part,1,REJECT,2
part usually,1,REJECT,2
usually stems,1,REJECT,2
stems amputation,1,REJECT,2
amputation leg,1,REJECT,2
arm sometimes,1,REJECT,2
sometimes appears,1,REJECT,2
appears disability,1,REJECT,2
disability biq,1,REJECT,2
biq severe,1,REJECT,2
severe condition,1,REJECT,2
patient chronic,1,REJECT,2
chronic suffering,1,REJECT,2
suffering cases,1,REJECT,2
cases suicidal,1,REJECT,2
suicidal thinking,1,REJECT,2
thinking actions,1,REJECT,2
actions treatable,1,REJECT,2
treatable medication,1,REJECT,2
medication amputation,1,REJECT,2
amputation part,1,REJECT,2
part dangerous,1,REJECT,2
individual looks,1,REJECT,2
like unnecessary,1,REJECT,2
unnecessary mental,1,REJECT,2
condition get,1,REJECT,2
get time,1,REJECT,2
time don't,1,REJECT,2
don't experience,1,REJECT,2
understood cases,1,REJECT,2
cases obsessed,1,REJECT,2
obsessed biq,1,REJECT,2
biq even,1,REJECT,2
even tried,1,REJECT,2
amputate themselves,1,REJECT,2
identify determine,1,REJECT,2
determine nature,1,REJECT,2
nature consider,1,REJECT,2
consequences suggest,1,REJECT,2
ways address,1,REJECT,2
believe born,1,REJECT,2
born disability,1,REJECT,2
disability correct,1,REJECT,2
correct gives,1,REJECT,2
gives constant,1,REJECT,2
constant impulse,1,REJECT,2
impulse mutilate,1,REJECT,2
relatives disorder,1,REJECT,2
individual believes,1,REJECT,2
believes correct,1,REJECT,2
correct mutilate,1,REJECT,2
relatives example,1,REJECT,2
someone mutilates,1,REJECT,2
mutilates amputate,1,REJECT,2
hand forced,1,REJECT,2
forced work,1,REJECT,2
work constant,1,REJECT,2
constant pain,1,REJECT,2
pain painful,1,REJECT,2
painful individual,1,REJECT,2
individual relatives,1,REJECT,2
relatives deal,1,REJECT,2
deal aftermath,1,REJECT,2
aftermath mutilation,1,REJECT,2
explain shows,1,REJECT,2
shows need,1,REJECT,2
need want,1,REJECT,2
want researched,1,REJECT,2
researched ethical,1,REJECT,2
implications findings,1,REJECT,2
link learnt,1,REJECT,2
learnt lectures,1,REJECT,2
lectures bido,1,REJECT,2
bido experiencing,1,REJECT,2
experiencing abnormal,1,REJECT,2
sensation unwanted,1,REJECT,2
unwanted limb,1,REJECT,2
limb alien,1,REJECT,2
alien amputee,1,REJECT,2
amputee wanting,1,REJECT,2
amputate remaining,1,REJECT,2
remaining leg,1,REJECT,2
unwanted limbs,1,REJECT,2
limbs wanting,1,REJECT,2
wanting amputated,1,REJECT,2
amputated due,1,REJECT,2
due abnormal,1,REJECT,2
abnormal discomfort,1,REJECT,2
discomfort ethical,1,REJECT,2
implications quite,1,REJECT,2
quite psychology,1,REJECT,2
psychology still,1,REJECT,2
still researching,1,REJECT,2
researching quite,1,REJECT,2
quite lot,1,REJECT,2
lot already,1,REJECT,2
known recognised,1,REJECT,2
recognised disorder,1,REJECT,2
icd psychological,1,REJECT,2
psychological recognised,1,REJECT,2
recognised illness,1,REJECT,2
illness nhs,1,REJECT,2
nhs bido,1,REJECT,2
bido show,1,REJECT,2
show clear,1,REJECT,2
clear preference,1,REJECT,2
preference limb,1,REJECT,2
limb amputee,1,REJECT,2
amputee ownership,1,REJECT,2
ownership patient,1,REJECT,2
patient spent,1,REJECT,2
spent several,1,REJECT,2
hours one,1,REJECT,2
day searching,1,REJECT,2
searching surgeon,1,REJECT,2
surgeon amputate,1,REJECT,2
amputate leg,1,REJECT,2
leg leg,1,REJECT,2
leg amputated,1,REJECT,2
amputated still,1,REJECT,2
still ownership,1,REJECT,2
ownership patients,1,REJECT,2
diagnosed trouble,1,REJECT,2
trouble work,1,REJECT,2
relationships study,1,REJECT,2
study furedy,1,REJECT,2
furedy out,1,REJECT,2
out normal,1,REJECT,2
normal volunteers,1,REJECT,2
volunteers found,1,REJECT,2
found bido,1,REJECT,2
bido leg,1,REJECT,2
arm feel,1,REJECT,2
like amputation,1,REJECT,2
amputation example,1,REJECT,2
example amputee,1,REJECT,2
like leg,1,REJECT,2
unwanted non,1,REJECT,2
non amputee,1,REJECT,2
feel unwanted,1,REJECT,2
unwanted leg,1,REJECT,2
leg opposite,1,REJECT,2
opposite expect,1,REJECT,2
expect however,1,REJECT,2
however ethical,1,REJECT,2
ethical issues,1,REJECT,2
issues bido,1,REJECT,2
bido right,1,REJECT,2
limb right,1,REJECT,2
limb regardless,1,REJECT,2
regardless bido,1,REJECT,2
bido wants,1,REJECT,2
wants actually,1,REJECT,2
actually cause,1,REJECT,2
problem think,1,REJECT,2
right operation,1,REJECT,2
operation stop,1,REJECT,2
stop symptoms,1,REJECT,2
symptoms rare,1,REJECT,2
disorder overall,1,REJECT,2
argument research,1,REJECT,2
research disorder,1,REJECT,2
disorder help,1,REJECT,2
feel 'normal',1,REJECT,2
'normal' operation,1,REJECT,2
operation argument,1,REJECT,2
argument relatively,1,REJECT,2
disorder widespread,1,REJECT,2
widespread society,1,REJECT,2
society risks,1,REJECT,2
associated sure,1,REJECT,2
sure maybe,1,REJECT,2
maybe research,1,REJECT,2
research unreliable,1,REJECT,2
unreliable pieces,1,REJECT,2
pieces support,1,REJECT,2
support furedy,1,REJECT,2
furedy furedy,1,REJECT,2
furedy kendell,1,REJECT,2
kendell research,1,REJECT,2
link lectures,1,REJECT,2
lectures concept,1,REJECT,2
concept ownership,1,REJECT,2
get daily,1,REJECT,2
daily needs,1,REJECT,2
needs well,1,REJECT,2
emotional psychiatric,1,REJECT,2
psychiatric needs,1,REJECT,2
needs get,1,REJECT,2
get danger,1,REJECT,2
danger become,1,REJECT,2
isolated society,1,REJECT,2
society isolate,1,REJECT,2
isolate selves,1,REJECT,2
selves thus,1,REJECT,2
thus get,1,REJECT,2
get social,1,REJECT,2
social discrimination,1,REJECT,2
discrimination negatively,1,REJECT,2
negatively affects,1,REJECT,2
affects psychologically,1,REJECT,2
psychologically psychopathologically,1,REJECT,2
psychopathologically h2,1,REJECT,2
h2 need,1,REJECT,2
help h2,1,REJECT,2
h2 heal,1,REJECT,2
heal ocd,1,REJECT,2
ocd distance,1,REJECT,2
distance words,1,REJECT,2
words paper,1,REJECT,2
paper patient,1,REJECT,2
patient kind,1,REJECT,2
kind warm,1,REJECT,2
warm importantly,1,REJECT,2
importantly understanding,1,REJECT,2
understanding h2,1,REJECT,2
h2 definition,1,REJECT,2
definition h2,1,REJECT,2
h2 one,1,REJECT,2
type obsessions,1,REJECT,2
repeatedly damages,1,REJECT,2
damages skin,1,REJECT,2
picking itching,1,REJECT,2
itching pick,1,REJECT,2
skin skin,1,REJECT,2
skin painful,1,REJECT,2
painful skin,1,REJECT,2
skin eventually,1,REJECT,2
eventually bleeds,1,REJECT,2
bleeds often,1,REJECT,2
often wash,1,REJECT,2
hands rub,1,REJECT,2
rub lotions,1,REJECT,2
lotions skin,1,REJECT,2
skin feels,1,REJECT,2
like compulsion,1,REJECT,2
compulsion medicine,1,REJECT,2
medicine net,1,REJECT,2
net h2,1,REJECT,2
h2 pick,1,REJECT,2
skin h2,1,REJECT,2
h2 example,1,REJECT,2
example h2,1,REJECT,2
h2 ve,1,REJECT,2
ve picking,1,REJECT,2
skin past,1,REJECT,2
month two,1,REJECT,2
two ohio,1,REJECT,2
ohio girl,1,REJECT,2
girl said,1,REJECT,2
said private,1,REJECT,2
private don,1,REJECT,2
anyone see,1,REJECT,2
see like,1,REJECT,2
like try,1,REJECT,2
try wear,1,REJECT,2
wear long,1,REJECT,2
long sleeves,1,REJECT,2
sleeves even,1,REJECT,2
makeup conceal,1,REJECT,2
conceal worst,1,REJECT,2
worst weekends,1,REJECT,2
weekends wearing,1,REJECT,2
wearing makeup,1,REJECT,2
makeup embarrassed,1,REJECT,2
embarrassed worried,1,REJECT,2
worried saying,1,REJECT,2
saying tried,1,REJECT,2
tried tell,1,REJECT,2
tell mom,1,REJECT,2
thinks stressed,1,REJECT,2
out boyfriend,1,REJECT,2
boyfriend broke,1,REJECT,2
broke up,1,REJECT,2
up weekend,1,REJECT,2
weekend said,1,REJECT,2
said year,1,REJECT,2
old little,1,REJECT,2
little stressed,1,REJECT,2
stressed break,1,REJECT,2
break up,1,REJECT,2
good myself,1,REJECT,2
myself h2,1,REJECT,2
h2 relate,1,REJECT,2
relate story,1,REJECT,2
story article,1,REJECT,2
article relates,1,REJECT,2
relates h2,1,REJECT,2
h2 contact,1,REJECT,2
contact h2,1,REJECT,2
h2 cause,1,REJECT,2
cause h2,1,REJECT,2
h2 research,1,REJECT,2
research yale,1,REJECT,2
yale center,1,REJECT,2
center mental,1,REJECT,2
health shows,1,REJECT,2
shows genetic,1,REJECT,2
part appearance,1,REJECT,2
appearance h2,1,REJECT,2
common h2,1,REJECT,2
symptoms appearance,1,REJECT,2
appearance following,1,REJECT,2
following h3,1,REJECT,2
h3 treat,1,REJECT,2
treat h3,1,REJECT,2
h3 found,1,REJECT,2
found h3,1,REJECT,2
good sources,1,REJECT,2
sources back,1,REJECT,2
back claim,1,REJECT,2
claim answer,1,REJECT,2
answer kind,1,REJECT,2
kind question,1,REJECT,2
question recommend,1,REJECT,2
recommend check,1,REJECT,2
check link,1,REJECT,2
link given,1,REJECT,2
below see,1,REJECT,2
see justify,1,REJECT,2
justify craziness,1,REJECT,2
craziness problem,1,REJECT,2
need justify,1,REJECT,2
justify believe,1,REJECT,2
believe likely,1,REJECT,2
point link,1,REJECT,2
link https,1,REJECT,2
www verywellmind,1,REJECT,2
verywellmind com,1,REJECT,2
com answers,1,REJECT,2
answers pathological,1,REJECT,2
pathological link,1,REJECT,2
link provided,1,REJECT,2
provided reply,1,REJECT,2
reply thread,1,REJECT,2
thread source,1,REJECT,2
source read,1,REJECT,2
read answer,1,REJECT,2
answer op's,1,REJECT,2
op's question,1,REJECT,2
question helpful,1,REJECT,2
helpful begin,1,REJECT,2
begin examining,1,REJECT,2
examining meaning,1,REJECT,2
term craziness,1,REJECT,2
craziness craziness,1,REJECT,2
craziness usually,1,REJECT,2
usually applied,1,REJECT,2
applied behaves,1,REJECT,2
behaves ways,1,REJECT,2
ways society,1,REJECT,2
believes unacceptable,1,REJECT,2
unacceptable example,1,REJECT,2
example eccentric,1,REJECT,2
eccentric terms,1,REJECT,2
terms dress,1,REJECT,2
dress behavior,1,REJECT,2
behavior speech,1,REJECT,2
speech considered,1,REJECT,2
rather eccentric,1,REJECT,2
eccentric true,1,REJECT,2
true dangerous,1,REJECT,2
behavior society,1,REJECT,2
society finds,1,REJECT,2
finds dangerous,1,REJECT,2
necessarily inherently,1,REJECT,2
dangerous therefore,1,REJECT,2
therefore asked,1,REJECT,2
whether situations,1,REJECT,2
circumstances persons,1,REJECT,2
persons body,1,REJECT,2
body focused,1,REJECT,2
focused repetitive,1,REJECT,2
repetitive disorders,1,REJECT,2
disorders trichotillomania,1,REJECT,2
trichotillomania dermatillomania,1,REJECT,2
dermatillomania greater,1,REJECT,2
risk engaging,1,REJECT,2
behavior likely,1,REJECT,2
likely harmed,1,REJECT,2
harmed review,1,REJECT,2
review relevant,1,REJECT,2
relevant research,1,REJECT,2
research needed,1,REJECT,2
needed consider,1,REJECT,2
known chronic,1,REJECT,2
chronic skin,1,REJECT,2
compulsive skin,1,REJECT,2
picking behaviors,1,REJECT,2
statement misleading,1,REJECT,2
misleading inaccurate,1,REJECT,2
inaccurate cause,1,REJECT,2
distress interfere,1,REJECT,2
functioning mean,1,REJECT,2
involve combination,1,REJECT,2
dangerous understanding,1,REJECT,2
understanding full,1,REJECT,2
full picture,1,REJECT,2
picture experience,1,REJECT,2
experience fact,1,REJECT,2
fact struggling,1,REJECT,2
struggling painful,1,REJECT,2
painful debilitating,1,REJECT,2
esteem relationships,1,REJECT,2
life rather,1,REJECT,2
dangerous appropriate,1,REJECT,2
understanding encourage,1,REJECT,2
conclusion need,1,REJECT,2
mindful stigma,1,REJECT,2
conditions avoid,1,REJECT,2
making blanket,1,REJECT,2
statements hurtful,1,REJECT,2
inaccurate important,1,REJECT,2
important compassion,1,REJECT,2
empathy struggling,1,REJECT,2
false apply,1,REJECT,2
apply everybody,1,REJECT,2
everybody suffer,1,REJECT,2
suffer ecd,1,REJECT,2
ecd patients,1,REJECT,2
suffer ocd,1,REJECT,2
ocd violent,1,REJECT,2
impulses like,1,REJECT,2
like ocd,1,REJECT,2
ocd however,1,REJECT,2
make compulsion,1,REJECT,2
compulsion act,1,REJECT,2
act patients,1,REJECT,2
patients don't,1,REJECT,2
don't act,1,REJECT,2
act impulses,1,REJECT,2
impulses aware,1,REJECT,2
aware bad,1,REJECT,2
bad result,1,REJECT,2
result seen,1,REJECT,2
seen violent,1,REJECT,2
explanation individual,1,REJECT,2
individual ed,1,REJECT,2
ed someone,1,REJECT,2
someone persistently,1,REJECT,2
persistently picks,1,REJECT,2
picks eats,1,REJECT,2
eats skin,1,REJECT,2
skin nails,1,REJECT,2
nails hair,1,REJECT,2
hair mucosa,1,REJECT,2
mucosa often,1,REJECT,2
often pattern,1,REJECT,2
pattern unable,1,REJECT,2
unable quit,1,REJECT,2
quit despite,1,REJECT,2
behaviour persons,1,REJECT,2
persons diagnosis,1,REJECT,2
diagnosis exhibit,1,REJECT,2
exhibit one,1,REJECT,2
five forms,1,REJECT,2
forms hyperkinesia,1,REJECT,2
hyperkinesia repetitive,1,REJECT,2
repetitive conduct,1,REJECT,2
conduct behaviour,1,REJECT,2
behaviour rcb,1,REJECT,2
rcb skin,1,REJECT,2
picking cause,1,REJECT,2
cause pull,1,REJECT,2
out hairs,1,REJECT,2
hairs head,1,REJECT,2
body chew,1,REJECT,2
chew skin,1,REJECT,2
skin including,1,REJECT,2
including corners,1,REJECT,2
corners lips,1,REJECT,2
lips nails,1,REJECT,2
nails excessively,1,REJECT,2
excessively brush,1,REJECT,2
brush off,1,REJECT,2
off persons,1,REJECT,2
persons bite,1,REJECT,2
bite nails,1,REJECT,2
nails often,1,REJECT,2
often made,1,REJECT,2
fun looked,1,REJECT,2
looked freaks,1,REJECT,2
freaks ed,1,REJECT,2
ed find,1,REJECT,2
stop thus,1,REJECT,2
thus lives,1,REJECT,2
lives significantly,1,REJECT,2
significantly ruined,1,REJECT,2
ruined elaborate,1,REJECT,2
elaborate child,1,REJECT,2
child tourette,1,REJECT,2
explanation tourette's,1,REJECT,2
syndrome medical,1,REJECT,2
repetitive uncontrollable,1,REJECT,2
movements well,1,REJECT,2
well vocalizations,1,REJECT,2
repetitive short,1,REJECT,2
short lasting,1,REJECT,2
lasting completely,1,REJECT,2
completely unintentional,1,REJECT,2
unintentional difficult,1,REJECT,2
difficult youngster,1,REJECT,2
youngster tourette,1,REJECT,2
syndrome pay,1,REJECT,2
attention follow,1,REJECT,2
directions school,1,REJECT,2
school movement,1,REJECT,2
movement distracting,1,REJECT,2
distracting next,1,REJECT,2
next they're,1,REJECT,2
they're frequently,1,REJECT,2
frequently fidgeting,1,REJECT,2
fidgeting seats,1,REJECT,2
seats mistaken,1,REJECT,2
mistaken learning,1,REJECT,2
learning problem,1,REJECT,2
problem adhd,1,REJECT,2
adhd youngster,1,REJECT,2
youngster elaborate,1,REJECT,2
elaborate tourette,1,REJECT,2
explanation children,1,REJECT,2
children tourette's,1,REJECT,2
syndrome higher,1,REJECT,2
activity typical,1,REJECT,2
group children,1,REJECT,2
children extremely,1,REJECT,2
active others,1,REJECT,2
others passive,1,REJECT,2
passive peers,1,REJECT,2
peers tourette's,1,REJECT,2
syndrome unable,1,REJECT,2
speak communication,1,REJECT,2
communication frequently,1,REJECT,2
frequently filled,1,REJECT,2
filled tics,1,REJECT,2
tics tourette's,1,REJECT,2
syndrome able,1,REJECT,2
communicate using,1,REJECT,2
tics signs,1,REJECT,2
fact tourette's,1,REJECT,2
syndrome neurological,1,REJECT,2
neurological symptoms,1,REJECT,2
syndrome interfere,1,REJECT,2
due absence,1,REJECT,2
absence motivation,1,REJECT,2
motivation cause,1,REJECT,2
differently due,1,REJECT,2
medication explanation,1,REJECT,2
explanation lose,1,REJECT,2
lose enthusiasm,1,REJECT,2
enthusiasm schoolwork,1,REJECT,2
schoolwork lose,1,REJECT,2
interest favorite,1,REJECT,2
favorite activities,1,REJECT,2
feel irritated,1,REJECT,2
irritated someone,1,REJECT,2
someone asks,1,REJECT,2
asks medication,1,REJECT,2
thinking taking,1,REJECT,2
medication low,1,REJECT,2
low attention,1,REJECT,2
picking dermatophagia,1,REJECT,2
dermatophagia constant,1,REJECT,2
constant urge,1,REJECT,2
pick scratch,1,REJECT,2
skin symptoms,1,REJECT,2
symptoms persistent,1,REJECT,2
persistent skin,1,REJECT,2
picking long,1,REJECT,2
long years,1,REJECT,2
years desire,1,REJECT,2
skin little,1,REJECT,2
little months,1,REJECT,2
months desire,1,REJECT,2
pick body,1,REJECT,2
body skin,1,REJECT,2
like face,1,REJECT,2
arms abdomen,1,REJECT,2
abdomen skin,1,REJECT,2
picking causes,1,REJECT,2
harm skin,1,REJECT,2
skin health,1,REJECT,2
health appearance,1,REJECT,2
appearance inconsistent,1,REJECT,2
inconsistent significant,1,REJECT,2
impact distress,1,REJECT,2
distress job,1,REJECT,2
job personal,1,REJECT,2
life skin,1,REJECT,2
picking minor,1,REJECT,2
minor skin,1,REJECT,2
picking acne,1,REJECT,2
acne skin,1,REJECT,2
picking control,1,REJECT,2
acne normal,1,REJECT,2
normal skin,1,REJECT,2
picking stop,1,REJECT,2
stop scratching,1,REJECT,2
scratching talking,1,REJECT,2
talking family,1,REJECT,2
friends health,1,REJECT,2
providers skin,1,REJECT,2
picking makes,1,REJECT,2
makes urge,1,REJECT,2
scratch pick,1,REJECT,2
skin cases,1,REJECT,2
cases skin,1,REJECT,2
skin sites,1,REJECT,2
sites small,1,REJECT,2
small acne,1,REJECT,2
acne irritating,1,REJECT,2
irritating results,1,REJECT,2
results skin,1,REJECT,2
damage repeated,1,REJECT,2
impulses pick,1,REJECT,2
skin troubled,1,REJECT,2
troubled impulses,1,REJECT,2
impulses depressed,1,REJECT,2
anxious stressed,1,REJECT,2
stressed skin,1,REJECT,2
scratch arms,1,REJECT,2
arms forearms,1,REJECT,2
forearms scratch,1,REJECT,2
scratch legs,1,REJECT,2
legs scratch,1,REJECT,2
scratch faces,1,REJECT,2
faces possible,1,REJECT,2
emotional developmental,1,REJECT,2
developmental problem,1,REJECT,2
problem anxiety,1,REJECT,2
anxiety personality,1,REJECT,2
personality lack,1,REJECT,2
system family,1,REJECT,2
community brain,1,REJECT,2
related ocd,1,REJECT,2
ocd history,1,REJECT,2
harm including,1,REJECT,2
including cutting,1,REJECT,2
cutting history,1,REJECT,2
use mental,1,REJECT,2
eating anxiety,1,REJECT,2
anxiety treatment,1,REJECT,2
therapy therapy,1,REJECT,2
therapy usually,1,REJECT,2
goes six,1,REJECT,2
six ten,1,REJECT,2
ten weeks,1,REJECT,2
weeks work,1,REJECT,2
work client,1,REJECT,2
client thoughts,1,REJECT,2
thoughts condition,1,REJECT,2
confidence medications,1,REJECT,2
medications comorbid,1,REJECT,2
comorbid disorders,1,REJECT,2
control depression,1,REJECT,2
depression relaxation,1,REJECT,2
techniques hypnotherapy,1,REJECT,2
hypnotherapy biofeedback,1,REJECT,2
biofeedback therapy,1,REJECT,2
